Unnamed: 0,realSum,room_type,room_private,person_capacity,host_is_superhost,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index_norm,rest_index_norm,lng,lat
17,141.34073286983204,Private room,True,2.0,False,10.0,88.0,1,1.6519365505537065,0.2420907862965439,11.936735546436882,6.259418232495085,16.366670000000003,48.19442
18,172.04349942423647,Entire home/apt,False,2.0,True,10.0,99.0,1,5.102904559319305,0.5023512699532978,6.732134773975476,2.000687467274713,16.307489999999998,48.19626
19,485.47405630155123,Entire home/apt,False,2.0,False,10.0,100.0,1,1.2327174476308211,0.4713739059285497,11.516218446872369,5.97277462524548,16.384339999999998,48.20004
20,,Private room,True,2.0,True,10.0,99.0,1,1.5361051927428215,0.2367016506468469,13.845477070518813,7.266240491414462,16.352999999999998,48.209
21,205.3006937278782,Entire home/apt,False,2.0,True,10.0,98.0,0,2.2017176009137014,0.4924939205366205,9.91925571057532,5.66794460390213,16.345879999999998,48.201640000000005
22,,Entire home/apt,False,2.0,True,9.0,89.0,0,1.1940295103763467,0.583606509555921,10.746803784215889,5.788194389317977,16.38937,48.21079
23,152.64820013242428,Entire home/apt,False,2.0,False,10.0,94.0,1,3.517996760509102,0.5357547967789784,6.746193971714706,2.899298345536037,16.34423,48.18374
24,156.8634957369113,Entire home/apt,False,4.0,False,8.0,79.0,1,2.659682867177048,0.4459752264010312,6.103392498904583,3.1523339351537643,16.35812,48.23008
25,202.35131355727287,Entire home/apt,False,2.0,False,10.0,96.0,1,1.9740288337939371,0.5849927847556614,9.62239090319598,4.898708913737789,16.34831,48.213840000000005
26,149.79390935180461,Entire home/apt,False,6.0,False,9.0,92.0,2,4.346333489805199,0.1304302170852244,7.7467172893535805,2.485878962216506,16.327560000000002,48.184470000000005
27,679.3137637274482,Entire home/apt,False,4.0,False,9.0,88.0,1,3.194121059482125,0.5808537002573271,7.018227360998711,3.2597430240930425,16.331,48.205
28,288.47188605363874,Entire home/apt,False,5.0,False,10.0,93.0,1,2.9321139096411155,0.0556779887002839,5.726703803763169,3.040723743973019,16.352999999999998,48.231
29,169.14408551242363,Entire home/apt,False,2.0,True,9.0,97.0,1,0.6498353518846648,0.3575257263454978,14.153303066884346,8.820123911201996,16.38198,48.21033
30,240.80595813875053,Entire home/apt,False,4.0,True,10.0,97.0,1,1.3869140266347346,0.4777028704638534,9.265312867782855,4.988279716411377,16.374000000000002,48.221
31,223.49668312293642,Entire home/apt,False,4.0,True,10.0,97.0,0,1.3010757212834307,0.3899574636784199,9.696253173718668,5.24610612749778,16.37367,48.22023
32,239.0886261904842,Entire home/apt,False,4.0,True,10.0,97.0,0,1.266439519905592,0.3369211534971109,9.927612668523045,5.341775371879977,16.373,48.21991
33,273.76030997466614,Entire home/apt,False,4.0,True,10.0,100.0,2,2.219214381667616,0.4336013873226678,9.903586786194296,5.540423851200933,16.346,48.201
34,185.66244061029033,Entire home/apt,False,2.0,False,10.0,98.0,1,2.2208133316956378,0.2058843346809964,9.668270681964518,5.011441667879272,16.35707,48.19191
35,258.465537348236,Entire home/apt,False,2.0,False,9.0,85.0,1,0.118289386028201,0.2361462699076518,30.272018178440284,18.989113576525018,16.37388,48.20958
36,132.9408160722278,Entire home/apt,False,2.0,False,10.0,92.0,1,4.143667070957787,1.7060374825639495,5.356512345470764,2.255187282648575,16.35509,48.17338
37,192.93505949397567,Entire home/apt,False,4.0,False,10.0,96.0,1,1.8238431982641483,0.4305142717840515,7.914101738600519,4.018116329738303,16.38886,48.22141
38,,Entire home/apt,False,6.0,False,10.0,100.0,1,2.798542396000771,0.1870960109586347,5.957064940284861,3.1366443902481667,16.354,48.23
39,336.10003663775075,Entire home/apt,False,4.0,False,10.0,96.0,1,1.1233226755648935,0.0794105547312603,13.71145521848696,6.960631698094079,16.36272,48.2155
40,212.03550655145247,Entire home/apt,False,4.0,True,10.0,99.0,1,3.877292412885204,0.3617110114994718,4.373375962449337,2.149824641890284,16.415020000000002,48.2298
41,405.503207086565,Entire home/apt,False,4.0,True,10.0,98.0,1,3.409364840728327,0.7984891754218698,6.322738560354862,2.9717593894416936,16.32784,48.21014
42,197.36821201570928,Entire home/apt,False,2.0,True,10.0,98.0,1,3.4233784791843944,0.2903257329624703,7.374308896537064,3.225832101210688,16.33138,48.1963
43,140.92043151348193,Private room,True,2.0,True,10.0,,1,2.196230754413738,0.3382811618412853,9.296875693493892,4.259212968105863,16.37027,48.1889
44,207.68803043016004,Entire home/apt,False,4.0,True,10.0,95.0,2,1.6415114913482076,0.1974677255456317,14.602606105895852,6.804934562630762,16.35764,48.19836
45,13026.330257294567,Entire home/apt,False,4.0,False,7.0,93.0,1,1.4979792679130446,0.3968931875574553,8.864325273591795,4.685995124895773,16.38614,48.21911
46,187.0831623010585,Private room,True,2.0,False,10.0,99.0,1,1.9889679611699551,0.6653017460180373,10.38103507157396,5.543389524465205,16.34694,48.20747
47,124.26426064111075,Private room,True,2.0,True,10.0,98.0,1,5.859977044360368,0.3980404156155296,3.247876408754454,1.4498480219420442,16.42375,48.16782
48,244.5515751902159,Private room,True,2.0,True,10.0,99.0,1,2.1954174395122386,0.4138253325526103,7.227047929061935,3.791526884990622,16.35931,48.22579
49,178.27099733206924,Private room,True,2.0,False,10.0,98.0,1,1.8367147841470648,0.939448783356444,9.939757289313214,4.5166687949859385,16.38717,48.19469
50,167.83994631823876,Entire home/apt,False,4.0,False,10.0,98.0,2,7.177194471883097,0.3829452813786033,2.9107921085010595,1.231903449636936,16.38194,48.1442
51,213.78500560261176,Entire home/apt,False,3.0,False,10.0,96.0,1,1.7000477246976178,0.1740771212435579,11.509365477410132,5.846605823807394,16.36811,48.19369
52,370.95136951908523,Entire home/apt,False,4.0,False,10.0,100.0,1,4.478727913292883,1.49450867286303,4.5559586799810505,2.1082474306634977,16.317999999999998,48.224
53,87.37300144097149,Private room,True,2.0,False,9.0,91.0,1,5.994792621753952,0.8027196766890418,2.908719339935077,1.3885382941044662,16.449460000000002,48.22702
54,272.82860473642705,Entire home/apt,False,4.0,False,10.0,91.0,1,2.1863409470758115,1.102318840808801,9.093891335033792,3.7783888895835855,16.38844,48.19152
55,242.72167691888907,Entire home/apt,False,3.0,False,10.0,98.0,1,4.29380842020539,0.132711114603515,4.241699903403915,1.9196253352331465,16.418789999999998,48.18441
56,221.79701243360867,Entire home/apt,False,4.0,True,10.0,98.0,1,2.1508592193736646,0.8332675824172163,8.402039510110601,3.774668831683282,16.391189999999998,48.19313
57,220.75327501099105,Entire home/apt,False,4.0,False,10.0,97.0,1,1.5404276956733505,0.2106673253650167,9.444297800308076,4.923629221997548,16.36521,48.22118
58,138.65870271182595,Entire home/apt,False,4.0,False,10.0,99.0,3,9.692882632561908,0.4914948895447149,1.87386473027017,0.91752046735742,16.501920000000002,48.2245
59,280.073821622535,Entire home/apt,False,6.0,False,9.0,89.0,2,2.664679680602405,0.2000908946759616,7.97515568560325,4.046093803668747,16.338,48.206
60,215.42148184110135,Entire home/apt,False,3.0,True,10.0,98.0,1,1.3392332650334964,0.5878396196417701,12.209913453768165,7.1364233440752445,16.38099,48.19752
61,208.67610199171853,Entire home/apt,False,4.0,False,8.0,88.0,2,3.063833337382234,0.5301229514268725,6.255877826256313,3.102863545604755,16.33566,48.21923
62,230.92314486690947,Entire home/apt,False,3.0,True,10.0,100.0,2,4.81658119644434,2.2075003839614493,4.07811675506533,1.9354012704107355,16.31926,48.2321
63,304.62563744587845,Entire home/apt,False,4.0,True,10.0,,1,1.2643218540905783,0.3269584175632913,15.420908948535722,7.833573992130859,16.36676,48.19813
64,,Entire home/apt,False,2.0,True,9.0,93.0,1,2.527276064834733,0.2466068110616911,8.67692426042111,4.443961471189,16.352,48.191
65,134.28014986196584,Private room,True,3.0,False,10.0,99.0,1,2.1548541712574405,1.0097744343287869,8.885770271492284,3.806449022717856,16.38927,48.19219
66,188.55731882561193,Private room,True,3.0,True,10.0,95.0,1,1.5507119228952402,0.5581724714728181,22.83708350383317,4.612854297174983,16.39444,48.20723
67,330.9204631416531,Entire home/apt,False,4.0,False,10.0,96.0,1,0.4054205030554367,0.4240856996494768,20.89034274766765,11.332755707688314,16.372,48.212
68,288.9537858763022,Entire home/apt,False,2.0,True,10.0,99.0,1,1.1259571987814638,0.3739932690209806,11.450561585246646,6.14737938125656,16.38617,48.20281
69,103.88652109206501,Private room,True,2.0,False,10.0,97.0,1,9.003747184730896,2.939766352529487,3.059417116948665,1.055530250716172,16.279,48.158
70,,Entire home/apt,False,4.0,True,10.0,98.0,1,6.573084742362268,0.4652781159467897,2.6731983909986625,1.30518546101232,16.44114,48.24678
71,191.44732119095707,Entire home/apt,False,4.0,True,10.0,98.0,1,1.6623350619357238,0.4457368331285237,8.223495360148036,4.277125408022836,16.386,48.221
72,143.14109906790713,Entire home/apt,False,4.0,True,10.0,96.0,2,4.748081983887015,1.6669044890187572,3.794207612193213,1.882150130327412,16.34062,48.245090000000005
73,243.97211063067934,Entire home/apt,False,2.0,True,10.0,98.0,1,2.3877079282379614,0.266424818950742,8.587889480305638,4.505868767537138,16.34153,48.20822
74,96.25630806820433,Private room,True,3.0,False,9.0,94.0,1,3.2376694072311585,0.3165203239670455,7.334813840710849,3.377774712354503,16.332,48.2
75,184.95983294307698,Entire home/apt,False,4.0,True,9.0,96.0,1,3.343989139726302,0.330882181334812,7.123102612495316,3.207900009369596,16.33008,48.20103
76,356.652635083384,Entire home/apt,False,6.0,True,9.0,91.0,4,8.8085563585385,2.280277917924907,2.683083667447442,1.065180593409384,16.25582,48.21723
77,186.62301870445302,Entire home/apt,False,2.0,False,9.0,100.0,2,1.028730582647247,0.2508633941852052,10.92594093119555,6.308356074212661,16.37949,48.21692
78,204.23780510765852,Entire home/apt,False,2.0,True,10.0,99.0,1,2.5046105859154264,0.6178563351068006,6.009361673370229,3.150442885262319,16.3753,48.23103
79,339.8666732945818,Entire home/apt,False,6.0,False,10.0,94.0,2,4.7674210586448345,0.2959387409353429,4.262608436569806,1.8425836571743703,16.382070000000002,48.16601
80,533.2995172926168,Entire home/apt,False,2.0,False,10.0,100.0,1,2.1331745341085053,0.5642421132456248,13.385749208406144,4.15206303614955,16.379929999999998,48.1898
81,263.2369310634028,Entire home/apt,False,3.0,False,10.0,88.0,1,5.116446142459234,2.4787053768335405,3.874982878763433,1.808478760899792,16.315720000000002,48.23341
82,243.10485644342393,Entire home/apt,False,3.0,True,10.0,99.0,1,0.9798744092637562,0.2189860169779593,12.257194238884177,6.827914400132105,16.385289999999998,48.20437
83,226.5123366893237,Entire home/apt,False,2.0,False,10.0,99.0,1,1.3508768524036834,0.2456748955372401,10.137698035740932,5.2849894371891,16.36763,48.21999
84,308.1580459558983,Entire home/apt,False,5.0,False,9.0,89.0,2,1.8876964686598123,0.6295375955557244,7.505654560406322,3.865164538541202,16.38655,48.22316
85,233.77228160916624,Entire home/apt,False,3.0,False,10.0,95.0,1,2.675833777503218,0.1189031689117258,8.24694097058858,4.2865256722695815,16.339000000000002,48.202
86,215.12721727753944,Entire home/apt,False,2.0,True,10.0,98.0,1,2.2192160732533384,0.4336133999226886,9.90356712579505,5.5404117240915225,16.346,48.201
87,,Entire home/apt,False,6.0,False,10.0,95.0,1,1.0722656413003455,0.2537681695122994,10.859243347338095,6.050281071443683,16.38626,48.21323
88,116.66276816422581,Private room,True,2.0,True,10.0,98.0,1,4.550906511060867,1.2092554879785695,4.588128018897618,2.097529259216069,16.31571,48.221790000000006
89,191.77566782823098,Entire home/apt,False,4.0,True,10.0,95.0,1,4.399591737291742,1.0144473118978876,4.78926727360359,2.185953600553864,16.31684,48.21967
90,145.8071045693454,Private room,True,3.0,True,9.0,96.0,1,0.0788940294603109,0.2342238264488626,36.17259384030451,17.293043449058693,16.37472,48.20858
91,186.41782523227644,Entire home/apt,False,4.0,True,9.0,95.0,1,1.981909375152107,0.4249555905087973,11.088836337078972,6.684768877994197,16.3488,48.20207
92,304.6191185400175,Entire home/apt,False,2.0,True,10.0,97.0,0,2.760134558780696,0.1786394532989987,6.278206597898742,2.930010082837408,16.408,48.218
93,453.50777868366197,Entire home/apt,False,4.0,False,10.0,100.0,1,2.102003578704584,0.4957012264564324,12.576867077816804,4.234689062754222,16.37862,48.18991
94,104.20229668846474,Private room,True,5.0,False,9.0,94.0,2,2.673719821560608,0.1760935516635511,7.019262286526447,3.645886794146845,16.34072,48.21821
95,,Entire home/apt,False,3.0,False,8.0,83.0,0,2.3381528680382573,0.3930383637955197,7.592003765984924,3.458835740401018,16.399,48.221
96,246.95798258437964,Private room,True,3.0,False,10.0,96.0,1,5.565808640746482,0.3565970189971699,3.137482109558808,1.5482035810556525,16.428,48.243
97,210.90474347664633,Entire home/apt,False,2.0,True,9.0,94.0,1,4.767840112097328,0.2951186294716738,4.2630173668261975,1.8426720986002945,16.382,48.166
98,198.6492273483215,Entire home/apt,False,4.0,False,9.0,85.0,1,2.338140035934268,0.3930553608523403,7.592100968629246,3.4588544249712445,16.399,48.221
99,270.02246125622486,Entire home/apt,False,2.0,True,10.0,100.0,0,2.760147318179905,0.1786557441569418,6.278163300005453,2.929993097878417,16.408,48.218
100,227.89144094071725,Entire home/apt,False,3.0,False,9.0,92.0,0,3.445272120619975,0.4716325732746836,4.673359950915812,2.7012480809031394,16.387999999999998,48.238
101,190.20344954841948,Entire home/apt,False,4.0,True,10.0,,1,6.145495934428133,0.6880325809915585,2.844729347080105,1.372657696250073,16.4522,48.22588
102,170.53736358956846,Entire home/apt,False,4.0,True,10.0,94.0,1,2.688950170943614,0.3709663489660561,6.080219490942708,3.194130117628977,16.357,48.23
103,166.6057717900801,Entire home/apt,False,2.0,True,10.0,96.0,1,3.1513400121477617,0.1137370432257464,6.516209366458516,2.9098065636679724,16.37726,48.18028
104,164.2067312066813,Entire home/apt,False,3.0,True,10.0,95.0,0,3.28928796491865,0.0387854572847296,7.532914469168274,3.4756948644504764,16.338,48.191
105,191.69023255622858,Entire home/apt,False,2.0,True,10.0,95.0,0,1.6622960734300092,0.4457024001365866,8.223615678821764,4.277203891662602,16.386,48.221
106,196.92937699449843,Entire home/apt,False,4.0,False,10.0,96.0,1,2.646609198207673,1.045188673164929,7.119395261493958,3.099990804608484,16.39382,48.1889
107,178.96166649068823,Entire home/apt,False,2.0,False,10.0,100.0,1,3.2993207482790514,0.7337186635879152,5.747532249954399,2.826824998975494,16.33449,48.22251
108,139.538766867522,Private room,True,3.0,True,10.0,94.0,1,3.0141444570541225,0.4692005912260659,7.464868839069375,3.492718236887919,16.349,48.187
109,208.92293735896155,Entire home/apt,False,2.0,False,9.0,91.0,0,1.8833090359767992,0.6185223374376924,7.497152192464515,3.8660748186353,16.386120000000002,48.22328
110,221.1766643928436,Entire home/apt,False,4.0,False,10.0,91.0,0,3.445265966178762,0.4716224327722688,4.673365009087775,2.7014003717145147,16.387999999999998,48.238
111,317.9603043101353,Entire home/apt,False,5.0,False,10.0,93.0,2,3.4452723844908117,0.4716296148728127,4.67335939542495,2.701272192282801,16.387999999999998,48.238
112,206.81493348988235,Entire home/apt,False,4.0,True,10.0,97.0,1,3.774625175530917,0.525666664297581,4.332607819250897,2.1903827313670305,16.37845,48.24233
113,168.31774493903038,Entire home/apt,False,2.0,False,10.0,97.0,1,2.1523158240774185,0.2248894712849561,7.425339456777369,3.784910850158929,16.39818,48.19822
114,219.33830530702855,Private room,True,2.0,False,10.0,100.0,1,1.0366862646379875,0.2417722513546927,11.164930124041662,6.178926166507204,16.37436,48.21784
115,186.2143040009695,Entire home/apt,False,4.0,True,10.0,98.0,1,6.175031269233694,0.6375624884839468,2.832647204588077,1.4599444401137325,16.45276,48.22559
116,234.12933585791657,Entire home/apt,False,3.0,False,9.0,88.0,1,1.823436459646576,0.5811738327826995,7.720475500442987,4.010472217930946,16.38673,48.22241
117,,Entire home/apt,False,3.0,False,9.0,85.0,1,1.676042112273562,0.4172554363649731,12.56709267514117,6.40249055824988,16.35112,48.20797
118,204.9453384806055,Entire home/apt,False,2.0,True,10.0,97.0,1,1.1189736902750396,0.2469286069776733,10.37123090717211,5.902083135096273,16.38291,48.21647
119,172.1390476676596,Private room,True,2.0,False,10.0,98.0,1,3.145875275148463,0.5559187059199191,5.939595991602764,2.973096903286597,16.337020000000003,48.22271
120,122.6408899422912,Private room,True,2.0,False,9.0,,1,4.420978325443323,0.7226836393556768,4.88869779424995,2.200981677426933,16.315579999999997,48.21717
121,140.42066854509943,Private room,True,3.0,False,10.0,100.0,1,3.7995832087372703,1.2095509849777966,4.9210229384061694,2.40784886577857,16.33274,48.22903
122,80.07053858934218,Shared room,False,2.0,False,7.0,84.0,1,3.04727578889948,0.2503511470303655,7.501675514926053,3.517764681510438,16.3464,48.18805
123,259.8548424677553,Entire home/apt,False,4.0,True,10.0,97.0,1,0.9335074374632688,0.2090539216022404,12.649254015520784,7.088705228103505,16.38462,48.20442
124,161.85267875849317,Private room,True,2.0,True,10.0,99.0,1,3.258463114979281,0.5722151211260141,5.172257219941552,2.454619773389553,16.41412,48.219840000000005
125,261.1033559076811,Entire home/apt,False,4.0,True,10.0,99.0,2,1.4816888279740636,0.2328522980420888,8.763861849171137,4.689136614404075,16.38342,48.22015
126,110.8783056373807,Private room,True,2.0,False,10.0,95.0,1,3.696100164654539,0.4479181668226231,5.578772451647772,2.4554518499649585,16.37227,48.17529
127,128.19478270937296,Entire home/apt,False,4.0,False,8.0,87.0,2,2.295703013196323,1.0451400894144178,8.423439242869838,3.5802641257307872,16.39,48.191
128,157.49522717511334,Entire home/apt,False,2.0,True,10.0,98.0,0,2.7968799215523346,0.2479985896865685,6.1747507683988285,2.8849119929167104,16.4073,48.21982
129,236.99899771997474,Entire home/apt,False,4.0,False,10.0,100.0,2,2.322772558778754,0.1199953859433329,6.712917530337677,3.4512494387853976,16.362289999999998,48.227990000000005
130,200.8351827288457,Entire home/apt,False,2.0,True,9.0,99.0,1,1.7373877382590104,0.3596735923872612,8.012840784246137,4.156489449025915,16.37153,48.22409
131,256.0499561067955,Entire home/apt,False,4.0,False,10.0,97.0,1,2.085135674504058,0.6370256903194654,10.306201798016517,5.918109611498471,16.346610000000002,48.20354
132,291.4269600475766,Entire home/apt,False,4.0,True,10.0,97.0,1,1.3300219228195864,0.3480212952965181,10.422092818591388,5.272598820520715,16.3911,48.20583
133,175.19712444086994,Entire home/apt,False,2.0,True,10.0,99.0,1,4.557825740874452,0.2584703125668611,4.982827354967254,2.263061001249423,16.31276,48.213440000000006
134,,Entire home/apt,False,2.0,False,10.0,95.0,2,3.2677284920565914,0.6587404279838353,5.689838573517799,2.83292556516818,16.33667,48.22443
135,200.67036629735816,Entire home/apt,False,4.0,False,10.0,94.0,1,1.4046387355752596,0.4878219194801291,9.186564547662469,4.933908830819327,16.37398,48.22116
136,132.25867978803126,Entire home/apt,False,3.0,False,8.0,81.0,1,4.111163516072737,1.2386785551999644,4.996609583043338,2.3292523929333027,16.32121,48.22031
137,220.47618647610219,Entire home/apt,False,2.0,True,10.0,99.0,0,4.095329827203556,0.3114934384137138,7.569650898330411,2.673333165221324,16.32939,48.18659
138,244.05759423618588,Entire home/apt,False,4.0,False,10.0,92.0,1,2.434240901294308,0.3723338628194749,9.002076683519395,4.888776007133442,16.34241,48.20196
139,187.55989978073262,Entire home/apt,False,3.0,False,9.0,90.0,1,1.4388823506826889,0.4049512034433289,10.49246217438676,4.924388261635104,16.39271,48.2062
140,233.23915095402958,Entire home/apt,False,4.0,False,8.0,100.0,1,1.5328392052873734,0.2768011151254931,8.574740716792281,4.55314024333082,16.38368,48.22058
141,218.4770944151986,Entire home/apt,False,2.0,False,10.0,,1,1.3900488792062409,0.3779147951263949,9.361651154699464,4.9618769392475714,16.37236,48.221
142,169.99926302107787,Entire home/apt,False,4.0,False,9.0,93.0,1,2.3983868755389626,0.3592982861989425,7.411212338510145,3.388253416921141,16.4,48.221
143,169.7189434982892,Entire home/apt,False,4.0,True,10.0,97.0,1,6.132184404271769,0.6426963328788056,2.850934406600678,1.386846407260756,16.45225,48.22539
144,197.58314156321356,Entire home/apt,False,2.0,False,9.0,92.0,1,1.3927823267061323,0.3851534578551503,9.339582212691854,4.953579721574015,16.37248,48.22103
145,166.68198888539158,Entire home/apt,False,2.0,False,10.0,95.0,1,2.4365590050682444,0.3558442210373199,8.872035523544197,4.749049830546579,16.34188,48.20313
146,185.32825988994415,Entire home/apt,False,4.0,True,10.0,95.0,1,2.2053117359905685,0.3047411036248885,6.78993511405312,3.48666393097922,16.368,48.228
147,251.19678620058073,Entire home/apt,False,3.0,True,10.0,100.0,1,2.0762037271792004,0.3826180536257386,7.533031873460547,3.7118059493854014,16.39873,48.20028
148,197.10138186822158,Entire home/apt,False,2.0,False,10.0,95.0,1,1.2729320476391448,0.3289343860987997,9.939090874268546,5.326280014133087,16.37249,48.21995
149,,Entire home/apt,False,4.0,False,9.0,91.0,2,7.81592913688565,1.5861505387873245,2.303905244439684,1.0615094809060228,16.478839999999998,48.20771
150,154.29262795560837,Entire home/apt,False,3.0,False,8.0,88.0,1,2.485034179282124,1.1604417756559848,8.154915003998951,3.3861930597594534,16.38908,48.18869
151,175.29229247547076,Entire home/apt,False,4.0,True,10.0,97.0,1,2.2229697323528104,0.5016879428552129,9.42732628638621,5.122652502507492,16.34403,48.20577
152,165.80176457652686,Entire home/apt,False,4.0,False,10.0,100.0,1,2.461604866017884,0.3618381502801815,8.707794866421361,4.740367965938598,16.34123,48.20401
153,251.77298322913845,Entire home/apt,False,4.0,True,10.0,,1,5.118204402454475,0.5126368688111792,12.687927800659931,2.1033148202355845,16.31149,48.18872
154,220.81399333122081,Entire home/apt,False,4.0,True,10.0,96.0,1,1.9046415606016949,0.650883269384699,7.4740382101096765,3.826473535099405,16.38692,48.22319
155,312.36089923977016,Entire home/apt,False,2.0,False,9.0,90.0,1,3.2339960349168475,0.1476070638686404,4.899858199281931,2.482275030086652,16.3811,48.237190000000005
156,211.5663683366146,Entire home/apt,False,2.0,False,10.0,95.0,1,1.1003665673801468,0.1669078619982841,10.67127445321876,5.984731889635158,16.386,48.214
157,303.9740254940972,Entire home/apt,False,4.0,False,9.0,93.0,2,1.2631031260700412,0.5447860221794595,12.899072558729898,6.679077568052184,16.37927,48.1978
158,,Entire home/apt,False,6.0,True,10.0,97.0,2,2.5691128747264025,0.2274353895744823,8.796142127513242,5.033088813226536,16.34303,48.19781
159,186.22300801666873,Entire home/apt,False,2.0,False,10.0,97.0,1,1.8851940973495007,0.4099563684269643,7.579926768181851,3.918191103743387,16.37047,48.22535
160,216.34203566803885,Entire home/apt,False,3.0,True,10.0,99.0,0,0.1837797819548505,0.2680325035301659,27.589967653498697,15.441291485487271,16.3734,48.21017
161,212.27323658280724,Entire home/apt,False,2.0,True,10.0,,1,3.209938988012365,0.5164875447396476,7.0769177141717,3.208750951804324,16.34808,48.18526
162,230.3146182219874,Entire home/apt,False,2.0,False,10.0,100.0,1,1.25252307607279,0.332604846483962,9.97935609959714,5.390494353510648,16.373260000000002,48.21979
163,163.3302872784844,Entire home/apt,False,4.0,False,9.0,94.0,1,3.402538942998342,0.3025598897855963,7.062685889746634,3.14025846356814,16.329320000000003,48.20089
164,171.57038191336252,Entire home/apt,False,3.0,True,10.0,99.0,1,4.526255645332458,0.2808054433388662,9.546294404944357,2.461772522972708,16.322770000000002,48.18616
165,204.4472666930737,Entire home/apt,False,4.0,False,10.0,96.0,1,1.851746132068266,0.1720588231642201,12.398291464901927,5.941299557037421,16.358810000000002,48.19515
166,164.45252756371275,Private room,True,2.0,True,10.0,98.0,1,2.208495259021213,0.3721672120859672,10.633575311106174,4.09214738526868,16.37777,48.18885
167,146.51794331278882,Private room,True,2.0,False,9.0,96.0,1,1.4520922002325944,0.4437086292879406,14.244994384830466,8.073461342722721,16.3639,48.19721
168,348.99813704876414,Entire home/apt,False,4.0,False,10.0,100.0,2,1.2205357858489805,0.3699275586787423,10.036871694476073,5.590846109415374,16.374779999999998,48.21948
169,232.57451703768743,Entire home/apt,False,6.0,True,10.0,94.0,1,2.1792838182545795,1.0466795530782933,8.916148094321287,3.773630858774886,16.389029999999998,48.19183
170,,Entire home/apt,False,4.0,True,10.0,96.0,1,2.3650464356419234,0.0831087611773109,8.828065279997583,3.937031719750152,16.37272,48.18726
171,155.91880553365436,Entire home/apt,False,2.0,False,9.0,95.0,0,4.755182764899486,1.4329453941600745,4.362885280331857,2.027257061164941,16.31403,48.224070000000005
172,238.54075152390237,Entire home/apt,False,2.0,True,10.0,96.0,1,1.2417934038961556,0.3763172582455585,9.93747190123634,5.500152407874691,16.374579999999998,48.21968
173,263.0985518254469,Entire home/apt,False,6.0,True,9.0,86.0,2,2.159343124488129,1.0572901723382655,9.03821828965738,3.812453152387999,16.38876,48.19193
174,,Entire home/apt,False,4.0,False,8.0,93.0,1,3.0290658934644568,0.100245619478119,5.607843998189957,2.656161329992266,16.40866,48.19456
