Unnamed: 0,realSum,room_type,person_capacity,host_is_superhost,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,rest_index_norm,lng,lat
1531,,Entire home/apt,2.0,False,10.0,99.16591952130031,1,0.4119168064692827,0.2891257754275306,13.066073394311555,16.36896,48.21049
1601,164.0832727276657,Private room,2.0,False,9.0,91.6477859577038,1,3.39363499617117,0.5080929176419665,3.0870535231991005,16.32881,48.20277
442,110.50973255977465,Private room,2.0,True,9.0,,1,4.837899262841526,0.3843767508808757,1.8106429479769208,16.38314,48.16547
1239,157.8000581549131,Entire home/apt,2.0,False,10.0,95.67204782358652,1,3.768299173173969,1.06415393144481,2.4478003903881573,16.36325,48.17535
1233,167.76092880823947,Entire home/apt,3.0,False,9.0,84.807853408981,2,4.258587138266895,0.852427916242982,2.129004621252125,16.36807,48.1704
222,82.47737708631249,Private room,2.0,False,7.0,67.40288555298183,0,2.582173624145095,0.356156947840812,3.077239503546022,16.36499,48.23102
537,110.63831090637962,Private room,3.0,False,8.0,81.11928872903327,1,2.5986823045423217,0.4031874593878624,3.348960320474608,16.35643,48.22887
811,,Entire home/apt,2.0,False,10.0,92.30912051559945,1,7.116316395418231,1.2341101633636165,1.2959303780505689,16.33349,48.15042
1299,235.83940715348987,Private room,4.0,False,10.0,86.43618706641281,1,2.2814401201531784,0.3964171739826617,3.771217676064365,16.40038,48.21864
1167,98.61680446859482,Private room,2.0,False,10.0,95.18110845155165,1,5.324966858322043,0.6573355394476319,1.9204878654103603,16.304470000000002,48.19607
1005,182.70725332467103,Entire home/apt,2.0,False,10.0,86.33406537794889,0,3.722751582491104,0.9949956332401276,2.691632818908176,16.32358,48.20758
1332,137.97733824342734,Entire home/apt,4.0,True,9.0,84.47863145445427,1,2.991386334867296,1.0789553773798644,3.2660650401454383,16.359370000000002,48.18337
754,195.27814162882598,Entire home/apt,3.0,False,6.0,79.26460623137763,1,1.9567361934440664,0.969731207075538,4.180196436743376,16.38851,48.19399
1034,182.8987239095832,Entire home/apt,4.0,False,10.0,96.37912230299746,1,3.653728897290075,1.0101072416566554,2.729479606429705,16.32449,48.20881
443,194.95104245290528,Entire home/apt,2.0,True,10.0,95.98906708390209,1,1.901415638967711,0.177873576847451,5.795771192020925,16.358,48.195
1243,179.39458956116908,Entire home/apt,4.0,True,10.0,93.96094879295241,1,3.291757805903929,1.2691967432277056,2.930589357571273,16.35667,48.18118
596,113.471448212614,Private room,2.0,False,10.0,77.3225655919321,1,,0.6403207529023568,4.942124070169818,16.36287,48.1913
812,238.49265451766678,Entire home/apt,2.0,False,10.0,78.4496889488228,1,0.453237584737251,0.1400328896232708,11.194079169609845,16.375970000000002,48.2123
1307,159.39921882707998,Private room,2.0,False,9.0,69.5318882767252,1,2.4803202649921183,0.1369365493207918,3.645185200175067,16.351210000000002,48.22504
140,220.98502906717073,Entire home/apt,4.0,False,8.0,88.68707923490359,1,1.5328392052873734,0.2768011151254931,4.55314024333082,16.38368,48.22058
821,350.57218088512576,Entire home/apt,5.0,True,10.0,96.28670016967061,2,2.257080532577321,0.1795831318959507,3.451202909971495,16.36627,48.22822
747,246.22856547272087,Entire home/apt,3.0,False,9.0,81.29386835675118,1,1.2973688464722497,0.3442193197231056,5.2482769143051575,16.3721,48.22015
1246,402.5594542150023,Private room,4.0,False,10.0,82.82630963146482,1,3.556748384613347,0.6279154213232236,2.456110751130372,16.34519,48.23425
423,193.3127163950384,Entire home/apt,2.0,False,10.0,88.74279775353729,1,3.1327118255537845,0.5343842348703809,3.326893527188536,16.33176,48.20541
1668,229.57462923509576,Entire home/apt,4.0,False,10.0,85.78191839699983,1,2.91652986509929,0.7570609195455674,3.535548612849589,16.35434,48.18569
1393,292.66922068614724,Entire home/apt,5.0,True,10.0,84.58648438566203,2,2.182051448927764,0.6558114637990973,4.544912135566286,16.3651,48.18975
95,153.62763766521846,Entire home/apt,3.0,False,8.0,77.77705669783116,0,2.3381528680382573,0.3930383637955197,3.458835740401018,16.399,48.221
722,470.41487039042977,Entire home/apt,6.0,False,10.0,95.73841376243232,2,3.566064851396629,1.0273134303360538,2.656401419299163,16.32868,48.21972
135,204.90422181674006,Entire home/apt,4.0,False,10.0,,1,1.4046387355752596,0.4878219194801291,4.933908830819327,16.37398,48.22116
736,159.38784947953306,Entire home/apt,3.0,True,9.0,91.0300197591312,1,4.310427681610009,0.3340032283595718,2.438907109991385,16.31912,48.19533
1710,143.24102046831456,Private room,2.0,True,10.0,77.42514293287738,1,1.997241632045173,0.3770236034381144,5.831823368652918,16.359370000000002,48.19331
1694,511.8315091957289,Entire home/apt,6.0,False,9.0,,2,3.61135583018909,0.3157522788479293,3.0255572753219004,16.335539999999998,48.18838
1258,116.30626667759,Private room,2.0,False,10.0,92.84953568446103,1,2.6052225616584024,0.1867302783397736,3.7801544060107055,16.34019,48.21551
1044,126.71705437663668,Entire home/apt,2.0,False,9.0,68.28009092459925,0,3.5855098494775564,1.0254607215803622,2.7063693113255507,16.32634,48.21485
911,282.29278751175093,Entire home/apt,4.0,False,9.0,89.4266358009069,1,1.5683467032061755,0.2375240087300394,4.89014962568106,16.3647,48.2213
927,345.4159679814458,Entire home/apt,4.0,True,10.0,99.81604070084144,1,0.4801543100574265,0.4565980311767516,13.3480347792772,16.37001,48.21209
646,200.67549224379752,Entire home/apt,3.0,False,10.0,75.91887768681364,1,6.452466209500372,0.5804962513739347,1.328521295565689,16.44,48.246
569,151.4216782896142,Private room,2.0,True,10.0,86.2592058327366,1,2.251775255507991,0.4564230541222708,3.69926466095781,16.398970000000002,48.21967
1217,317.0325666102477,Entire home/apt,6.0,False,9.0,89.89194705057324,2,2.54698674282211,0.1307892759219213,3.497208179637587,16.35119,48.22583
524,181.60810695230379,Private room,2.0,False,10.0,85.52778758563875,0,0.9408907140214694,0.2608568858025306,7.011336525891805,16.38374,48.21365
1168,403.83080657561106,Entire home/apt,6.0,True,10.0,89.19263224809822,2,2.6752148023584463,0.4007810466241022,4.356741446377767,16.35211,48.18925
984,,Entire home/apt,4.0,True,10.0,74.15362708585215,1,2.7601359438045314,0.1786400762657014,2.930008622103035,16.408,48.218
99,296.1554695678629,Entire home/apt,2.0,True,10.0,82.15681791942654,0,2.760147318179905,0.1786557441569418,2.929993097878417,16.408,48.218
1149,368.2973765787129,Entire home/apt,6.0,False,10.0,91.17772502953113,3,8.036027276776219,1.0355162844447905,1.0930760898358238,16.389020000000002,48.13697
566,278.28940119958196,Entire home/apt,4.0,True,9.0,,1,,0.1890560171100158,6.337574319378052,16.37154,48.196000000000005
192,281.5436944626262,Entire home/apt,2.0,False,10.0,99.96273520075214,1,4.47870442176131,1.494517542648235,2.108256111294679,16.317999999999998,48.224
1481,136.08096081628136,Private room,5.0,False,8.0,80.87462272831155,2,6.697948683699838,1.620993809333117,1.2849738175346177,16.38735,48.26808
1202,103.42461480079044,Private room,3.0,False,8.0,73.6513712737171,1,5.098564214965398,0.6692387030588116,2.0429655839662217,16.309179999999998,48.19286
35,256.45761860087475,Entire home/apt,2.0,False,9.0,,1,0.118289386028201,0.2361462699076518,18.989113576525018,16.37388,48.20958
1289,260.34079793574296,Entire home/apt,4.0,False,9.0,74.10872676566838,0,4.140051245394227,1.7273633782690023,2.2599708071739664,16.354689999999998,48.17351
489,171.63323318327411,Entire home/apt,2.0,True,9.0,82.82445311532274,1,2.316762144616423,0.3166804153644482,3.810928000827857,16.35342,48.22438
1257,184.28472998738812,Private room,2.0,False,10.0,84.31508077746487,1,2.2124151270483527,0.3904219585633978,4.419584500115568,16.34505,48.21404
320,233.40704271655292,Entire home/apt,4.0,False,9.0,88.7978161630121,1,3.942980006652099,0.3423736858940379,2.243260855362114,16.38257,48.17356
871,87.7123853399367,Entire home/apt,5.0,False,10.0,75.74969771650791,2,10.2881583193997,1.299949279293766,0.8187488753921012,16.51184,48.21448
56,241.8933076861983,Entire home/apt,4.0,True,10.0,83.4125094625712,1,2.1508592193736646,0.8332675824172163,3.774668831683282,16.391189999999998,48.19313
1385,781.7247594586029,Private room,2.0,True,10.0,80.43631149944696,0,1.846847660235832,0.2865105268856064,5.194437425784329,16.36875,48.192240000000005
387,108.421350651811,Private room,3.0,True,9.0,77.37230933016905,1,,0.4177137496464324,4.198997227299707,16.347739999999998,48.19062
500,256.2143877447043,Entire home/apt,2.0,False,10.0,85.36274498041429,0,0.8835206274709617,0.0857527493744665,7.0357359596445805,16.371570000000002,48.21635
891,349.6687478398267,Entire home/apt,4.0,False,10.0,93.69644547577016,1,0.3202710256214214,0.3012650190066544,12.78601658691472,16.37085,48.21071
1399,216.91307022129422,Entire home/apt,3.0,True,10.0,86.00555638634515,0,2.1241255987384275,0.1979145717701085,5.406404076431037,16.357,48.193000000000005
1244,383.30984107380374,Entire home/apt,6.0,False,10.0,96.07848682862605,3,4.397059661220825,0.6874426751401681,2.046641091116183,16.37141,48.169
28,319.88312528172946,Entire home/apt,5.0,False,10.0,82.24509968602037,1,2.9321139096411155,0.0556779887002839,3.040723743973019,16.352999999999998,48.231
1672,249.8423771666676,Entire home/apt,2.0,False,10.0,98.4679044419185,1,,0.2733525201390609,4.840483018967285,16.34376,48.1951
520,223.3753254681104,Entire home/apt,2.0,False,10.0,93.47368547443806,1,2.972075156050717,0.4079201564520817,2.7127784491090217,16.411089999999998,48.21796
1700,210.10482792897153,Private room,2.0,False,10.0,94.89104594220125,1,3.049612508120472,0.2314341844873449,3.682679500501034,16.34265,48.19056
943,145.51125964640255,Private room,4.0,True,10.0,91.38214881142413,1,6.247860813199697,0.9118444865511875,1.5844269287303103,16.2909,48.19862
1685,412.52971157860406,Entire home/apt,2.0,False,10.0,92.79067453985486,1,3.2860104388257367,0.1278115875695025,3.4992765823861447,16.337,48.192
1612,692.718709870216,Entire home/apt,4.0,False,10.0,92.52391284174236,2,3.183941337331703,0.4246219984860472,3.3574856991043296,16.33175,48.20257
497,228.86381763108443,Entire home/apt,2.0,True,9.0,88.94620677571467,1,5.539898633371598,1.0717509934998597,1.7317860118587924,16.36649,48.25813
462,111.82634360245413,Private room,2.0,False,10.0,94.6456723347714,1,3.3174165624971854,0.6237989160634793,3.137903125252093,16.329539999999998,48.20397
999,142.45834851251755,Private room,2.0,False,10.0,92.03855954164904,1,3.938336603510581,0.704285568125192,2.50506766380664,16.320710000000002,48.21011
1645,144.5841344689476,Entire home/apt,4.0,False,10.0,89.42670567922517,1,2.0174476525118687,0.5557564333033195,3.657913648443425,16.38968,48.22318
1591,364.98548639965003,Entire home/apt,6.0,False,10.0,,1,4.375083581560338,0.1184896075936209,2.4661981384103537,16.327479999999998,48.18412
1322,135.36114961115783,Private room,2.0,False,10.0,91.00106225957325,1,7.42056954661075,0.2547628302703827,1.3275947264569885,16.2776,48.19031
616,302.36545070381464,Entire home/apt,2.0,False,10.0,92.15457195892844,1,2.4651527721768645,0.0918730649770271,3.970720210503067,16.343,48.217
808,189.24091910489122,Entire home/apt,6.0,False,10.0,86.05493457091791,3,4.346549781112315,0.0524596025032128,2.5165843194652817,16.32894,48.18333
369,241.15139991869864,Entire home/apt,2.0,False,8.0,83.02474158754262,0,1.5445769749650111,0.4179236531109694,6.949040921497239,16.352999999999998,48.207
740,149.6891282219294,Private room,2.0,False,10.0,81.28456666235448,1,0.5309323294364795,0.266257390256391,10.964359205361148,16.367720000000002,48.21118
1238,524.2351356682873,Entire home/apt,4.0,True,10.0,,2,3.9321919670148096,0.2984050946313902,2.1323085726283764,16.41534,48.23033
1099,141.1990857795595,Entire home/apt,6.0,False,8.0,73.53652556876268,1,2.714446339348064,0.2324947796662775,3.716811423866004,16.33786,48.21339
522,199.43530865366768,Entire home/apt,3.0,False,10.0,89.45294366701097,1,2.32359282197984,0.2293964785979936,3.376006860178714,16.36661,48.22889
159,,Entire home/apt,2.0,False,10.0,88.67149953268938,1,1.8851940973495007,0.4099563684269643,3.918191103743387,16.37047,48.22535
897,,Entire home/apt,3.0,False,10.0,96.9232013122458,1,2.494845104164643,0.2491724198531797,3.182226897175818,16.36446,48.23011
509,139.81192817896894,Entire home/apt,2.0,True,10.0,93.62641697479462,1,2.8931856535408302,0.2769134604643213,2.7148303528554405,16.37885,48.23432
645,157.85424267961233,Private room,2.0,False,10.0,92.09481577051342,1,0.712725366480414,0.329370245970051,8.381104228376934,16.36965,48.21435
1272,139.03912962004185,Private room,2.0,False,10.0,95.48319141808928,1,4.379345142794742,0.3373917480413345,2.251608360120544,16.31511,48.21305
1155,140.87378201909445,Private room,4.0,False,9.0,73.31013661057378,1,,0.2664006578251771,6.17056416840158,16.3537,48.21251
1732,469.04281555771024,Entire home/apt,5.0,False,10.0,87.25688597488268,2,1.021870974290273,0.2851349168237503,6.775554053033332,16.38297,48.20176
778,109.25648377068437,Entire home/apt,3.0,True,10.0,86.37039970604725,1,6.19708444762149,3.518176766076074,1.4853675536004354,16.30868,48.24349
217,,Entire home/apt,2.0,True,10.0,92.39626833858695,0,2.442560100666725,0.1362537670124066,5.171643205975462,16.34476,48.19806
1418,239.11126162778993,Entire home/apt,4.0,False,9.0,75.37969497811069,1,3.936662109836973,0.2587662819873608,2.634993686983929,16.33701,48.18296
1453,330.31663155970944,Entire home/apt,4.0,False,10.0,91.40880728008952,1,3.903786261494333,0.0800613160366737,2.7678542383109783,16.33437,48.18522
1458,104.81197260682293,Private room,2.0,False,9.0,88.50333215054171,1,7.208676304130466,0.5510319521837694,1.3832034693112814,16.28226,48.18682
1162,224.92048541629393,Entire home/apt,4.0,False,10.0,85.83359380565621,1,2.9364436326614483,0.7424199096287647,3.524167554909078,16.35337,48.18586
177,158.2803361132482,Entire home/apt,3.0,True,10.0,96.36459040907573,0,2.7414480236588323,0.4606445197805887,4.35010788465726,16.345,48.193000000000005
517,180.2003593336709,Entire home/apt,3.0,False,9.0,92.72974372731828,0,4.115443260530711,0.3611068689462534,2.179449524174885,16.375239999999998,48.17152
1544,386.6789740834697,Entire home/apt,4.0,False,10.0,94.37156648155894,2,0.463005616082297,0.1129555725588639,11.102292739779982,16.376360000000002,48.21228
138,257.7626007920026,Entire home/apt,4.0,False,10.0,86.43709105758126,1,2.434240901294308,0.3723338628194749,4.888776007133442,16.34241,48.20196
1216,245.47063500093358,Entire home/apt,5.0,False,10.0,,1,5.321339009937324,0.5024683329255487,1.9703096989268087,16.30647,48.19198
200,154.8174158481343,Entire home/apt,4.0,False,9.0,77.71066494055563,0,2.1368851223775427,0.2147423494664459,5.411447925500493,16.35118,48.19654
1690,406.408586598717,Entire home/apt,2.0,False,8.0,68.53781133540097,1,3.427947771551156,0.1149409785228877,3.27644001719349,16.33597,48.19075
981,292.2994813414113,Entire home/apt,2.0,True,10.0,87.73570841830005,0,2.7601342323908185,0.1786381715023685,2.930010806628613,16.408,48.218
694,90.7441090870279,Private room,2.0,False,10.0,94.32271724966033,1,3.933918058594956,0.2671372821179181,2.263304048817015,16.381520000000002,48.17353
1575,191.84602145509209,Entire home/apt,4.0,False,9.0,76.2688625999822,2,3.15134781990285,0.2851828687507721,3.739786420676531,16.33602,48.19547
1292,119.81534058748345,Private room,2.0,False,9.0,74.04949834413128,1,7.934425627942458,1.7279446548243624,1.200455510426617,16.267,48.212
268,106.31263481381266,Private room,2.0,False,9.0,84.73751410134274,1,2.662203510706188,0.1474292299656471,3.839136050810581,16.33795,48.21047
207,304.38386171076434,Entire home/apt,3.0,False,10.0,74.0083815342688,1,2.7466715242279096,0.8013671970309743,2.9645892505162705,16.39825,48.19008
1381,,Private room,2.0,False,9.0,,1,2.11295656953328,0.4270983458733811,5.448867763386129,16.3601,48.19182
1475,192.2533592927958,Entire home/apt,4.0,False,9.0,72.24768745516381,0,3.2603057407229854,0.2727364378891633,3.3807173764020524,16.33212,48.199090000000005
155,297.64456519036696,Entire home/apt,2.0,False,9.0,76.71827603259149,1,3.2339960349168475,0.1476070638686404,2.482275030086652,16.3811,48.237190000000005
11,272.271642021685,Entire home/apt,2.0,False,9.0,84.54940100141694,1,1.3833728671018028,0.1348377746547809,5.031186043316072,16.38027,48.22016
689,125.52045676966645,Entire home/apt,2.0,False,9.0,81.20696546599717,1,4.774103383044474,0.6308192939380751,1.786116646734876,16.37304,48.25147
93,510.067021910069,Entire home/apt,4.0,False,10.0,,1,2.102003578704584,0.4957012264564324,4.234689062754222,16.37862,48.18991
1039,,Entire home/apt,4.0,True,9.0,87.19701733140268,1,3.157339164404483,0.1833847443383875,2.5355692854820577,16.40989,48.19369
188,170.12264488704193,Entire home/apt,4.0,False,9.0,86.12925292473773,1,1.9850610048165365,0.7319572826994647,5.877877360114837,16.3473,48.20563
122,87.66530000754874,Shared room,2.0,False,7.0,77.45326686150958,1,3.04727578889948,0.2503511470303655,3.517764681510438,16.3464,48.18805
1109,213.91326012128155,Entire home/apt,2.0,False,10.0,97.35140656859895,0,4.899928058759864,1.4296017123519338,1.9115948772699027,16.3487,48.16773
1486,192.12068433578193,Private room,2.0,False,9.0,91.69451900214264,1,1.7249922336017691,0.3799415315897636,5.9217042916140255,16.36485,48.19417
1509,299.5006397779422,Entire home/apt,3.0,True,10.0,96.21612557899843,1,1.1372837485210083,0.2418256259032865,8.881439749589969,16.36605,48.19965
421,182.6288420509656,Entire home/apt,2.0,True,9.0,76.99920579327512,0,2.173256337796034,0.3115327647183324,4.1608906215894415,16.37637,48.18906
1341,331.3257062044453,Entire home/apt,4.0,False,9.0,79.93586388288229,1,2.4047437318571743,0.1599017410815806,3.8726047714108223,16.37155,48.18694
1392,560.2983025728275,Entire home/apt,6.0,False,9.0,83.61863953218699,2,2.459462095549301,0.4381478245976046,3.8362494615018816,16.367810000000002,48.18675
557,239.8777796007475,Entire home/apt,4.0,False,10.0,81.91134148102658,2,2.8124927499070167,0.2492433336588695,3.777768080384944,16.336,48.206
1703,227.2869053986228,Private room,2.0,True,10.0,82.30686422054849,1,2.7163482129325787,0.4718306125406537,4.416435420098794,16.34561,48.19286
1280,874.1270940563404,Entire home/apt,5.0,False,10.0,90.29294265363238,2,,0.3053560878094115,2.921330270440163,16.406270000000003,48.22061
1490,205.24654477478956,Private room,2.0,True,10.0,91.87282008532138,1,1.9061843893422288,0.3973418177434324,5.24594622162622,16.3662,48.19212
248,182.8806330113034,Entire home/apt,2.0,True,10.0,86.6071010068329,1,1.570602904109638,0.3261631833237121,6.931136115002051,16.352529999999998,48.20818
162,233.18274986556654,Entire home/apt,2.0,False,10.0,,1,1.25252307607279,0.332604846483962,5.390494353510648,16.373260000000002,48.21979
282,282.25776606979946,Entire home/apt,4.0,False,10.0,85.58977280433596,1,1.291993634999312,0.23893440670907,5.24903289933262,16.383670000000002,48.21803
706,,Entire home/apt,3.0,True,10.0,83.98339753201547,0,2.680562451258968,0.3256630486986054,2.947518453678619,16.40502,48.19661
163,165.4747386000695,Entire home/apt,4.0,False,9.0,91.1080843277397,1,3.402538942998342,0.3025598897855963,3.14025846356814,16.329320000000003,48.20089
637,270.3977079341729,Entire home/apt,3.0,False,9.0,76.3599327804407,1,0.0900404839558404,0.2424359776694437,16.978042167589408,16.37487,48.20847
905,231.94225217661455,Entire home/apt,4.0,True,9.0,95.56880096772213,1,0.8702475352583746,0.4151665823889791,6.966687050845906,16.37668,48.21609
170,212.7251890372452,Entire home/apt,4.0,True,10.0,86.84240811152728,1,2.3650464356419234,0.0831087611773109,3.937031719750152,16.37272,48.18726
1368,354.4091755480823,Entire home/apt,6.0,False,3.0,36.377024004262694,2,2.206907096220009,0.1487380255172886,5.551560773817546,16.3485,48.19798
1058,428.5008469662981,Entire home/apt,6.0,False,10.0,94.23144394663719,2,2.6197874802910883,0.0668625972974694,3.3778193067742444,16.35,48.226000000000006
730,161.13889032161856,Entire home/apt,4.0,False,10.0,88.54956586182128,0,5.643020239383676,0.6017850910715237,1.5106382810576306,16.435679999999998,48.237840000000006
1673,310.35482719838296,Private room,2.0,True,9.0,93.22434339051198,1,2.8536157082763216,0.4208709051516601,4.076571483346704,16.34398,48.192240000000005
526,360.64214791472824,Entire home/apt,5.0,False,10.0,,2,3.2937034637359126,0.7733139363901492,2.9136890163332607,16.33146,48.2176
659,131.366881014694,Entire home/apt,4.0,False,9.0,93.9888898523064,2,4.959116480207169,0.5040085281626596,1.8097576413455403,16.36269,48.25253
987,,Entire home/apt,3.0,False,9.0,93.79933778210427,1,4.979051474942281,0.3442528273656584,1.9904794526790093,16.306829999999998,48.21181
1695,384.6361808926346,Entire home/apt,4.0,False,10.0,85.33344157305403,1,2.741458927146004,0.4606642864076161,4.350067048852199,16.345,48.193000000000005
1662,288.13311650239154,Entire home/apt,5.0,False,10.0,83.3654327916921,2,3.835651578107537,0.3301866205600916,2.8631744919568325,16.33296,48.18731
1250,130.09832940408518,Private room,2.0,False,4.0,47.43020403613784,1,2.9357901485869053,0.2988183837956111,2.9667870626144355,16.349510000000002,48.22943
1263,262.64052351969957,Entire home/apt,2.0,False,9.0,89.6143122032895,0,3.3621905910658807,0.6777393081589618,2.6202195298845306,16.34329,48.23095
1086,269.4485359091741,Entire home/apt,6.0,False,8.0,76.75947082962101,1,4.104518639373946,1.6086463701344065,2.294694273985603,16.352870000000003,48.17432
1691,174.59527787724542,Private room,2.0,False,8.0,97.71372481114176,1,3.786680846998464,0.3821927205583932,2.9127792596055797,16.33318,48.18784
1654,165.4782468967934,Entire home/apt,4.0,False,9.0,76.91397621009598,1,4.312294946607886,0.4506116440700238,2.33081320456677,16.33626,48.17887
924,125.60704654131374,Private room,2.0,True,9.0,95.78760812275355,1,2.3203954292953544,0.4904705882891416,5.334847578355702,16.344,48.202
121,141.80660179037122,Private room,3.0,False,10.0,92.93438437129814,1,3.7995832087372703,1.2095509849777966,2.40784886577857,16.33274,48.22903
657,174.61620436494357,Private room,2.0,True,10.0,,1,6.147955874123256,1.0699953667387947,1.339424944967445,16.4563,48.21128
1001,186.02389521317357,Entire home/apt,4.0,False,10.0,93.83374473540414,1,3.641403720202424,0.9915518474615508,2.760992208643996,16.32466,48.20803
622,235.78543346795018,Entire home/apt,4.0,False,10.0,98.4386664544508,2,1.6822191421557895,0.1543616037891158,4.514612912730576,16.36565,48.22268
1193,401.2480324357949,Entire home/apt,6.0,False,9.0,87.19109121935612,1,2.90664127769627,0.2984742256151444,3.320393833382449,16.34066,48.222570000000005
1265,327.57230364698853,Private room,2.0,False,10.0,77.7732402947895,1,5.268634105382285,0.5634927076543708,1.6164913877103486,16.41293,48.16907
1226,323.7565752441293,Entire home/apt,6.0,True,10.0,94.68099269917501,3,5.800986110552239,1.259573334290221,1.4708376674228198,16.409000000000002,48.162
1348,206.07896635831653,Entire home/apt,4.0,True,10.0,88.56194290953023,1,1.7543309441197108,0.2323318617693371,6.613884916071296,16.367620000000002,48.19327
226,175.30809570960994,Entire home/apt,2.0,True,10.0,93.95881549597917,1,4.383783447532731,0.4732367704351143,2.39748318424326,16.31876,48.1941
1152,197.66896481288524,Entire home/apt,3.0,False,10.0,83.44824134995584,1,3.477977704142781,0.6976320255265741,2.645056639374159,16.36719,48.17754
547,155.9018534562922,Entire home/apt,2.0,True,9.0,87.99615024468044,1,1.397727852387553,0.1839151376660618,7.240333451120056,16.36927,48.1963
218,277.81760054054826,Entire home/apt,4.0,True,10.0,86.82884164145543,1,2.957351040349695,0.0387944231950556,2.710837681871327,16.407,48.194
1350,,Private room,2.0,False,8.0,82.04224194594639,1,1.7383342942887,0.3724129564297738,5.857498779018004,16.365,48.194
1313,182.8355908957609,Entire home/apt,2.0,False,9.0,82.46007919437493,1,2.276919517653712,0.450661694970203,3.5479413239269952,16.39834,48.22067
628,214.29483648240782,Entire home/apt,3.0,False,9.0,89.82435387402423,1,2.027655563587613,0.4002500291138359,3.971858826113312,16.39534,48.19745
1598,315.6883207636551,Entire home/apt,5.0,True,10.0,91.826235584768,2,3.7812532561868326,0.4601751460723284,2.9306861626430125,16.332,48.18899999999999
485,,Entire home/apt,5.0,False,10.0,79.95041971051208,2,3.297730315297541,0.7874354347046729,2.863462075608091,16.3336,48.2213
1709,205.83862234415534,Entire home/apt,3.0,False,10.0,86.72731892947446,0,3.421312623662826,0.6056757940926575,2.6860037109317765,16.36828,48.17796
1027,100.98802331268918,Private room,2.0,False,10.0,97.09060015773763,1,3.032090216471578,0.5957604424519266,3.425079513143464,16.35031,48.18616
800,142.23144593570984,Entire home/apt,2.0,False,10.0,98.09134046405876,0,3.670836769053748,0.1877062050560381,2.9446242386930703,16.32754,48.1967
551,,Entire home/apt,3.0,True,10.0,,0,2.0572282226707275,0.7365466489399575,3.580085318713776,16.38792,48.22439
189,192.51700016672734,Entire home/apt,2.0,False,9.0,88.23949927050234,1,4.089409468918999,0.2564620586027514,2.1891448021518705,16.378120000000003,48.17186
1377,219.47547229089724,Private room,4.0,True,9.0,92.42912796001644,1,1.3762145561774457,0.2799027437782527,7.644325761074374,16.36001,48.20016
642,130.96145764302716,Private room,2.0,False,9.0,,1,0.7339965015756303,0.2362745996399414,8.131171801649717,16.372139999999998,48.21505
803,,Entire home/apt,3.0,False,10.0,95.28297219020703,1,5.005039509820231,0.8930241856747689,1.8320597425232232,16.3548,48.25175
1186,234.01914670442454,Entire home/apt,4.0,False,9.0,76.78829008019095,1,4.695974360004652,0.2851880311291048,2.1785475041654143,16.3125,48.1979
51,234.04705946499416,Entire home/apt,3.0,False,10.0,92.30512339480151,1,1.7000477246976178,0.1740771212435579,5.846605823807394,16.36811,48.19369
1009,212.47389473485813,Entire home/apt,2.0,True,10.0,90.20151008191226,1,,1.0841326470165882,2.002595324834629,16.35206,48.2452
